ID	t	A0	notFoundBySE
4043	7	0.227802	
4043	14	0.146557	
4044	1	0.161528	
4044	3	0.0227938	
4044	5	0.192411	
4044	7	0.185313	
4044	14	0.0939687	
4045	0	0.2728	
4045	1	0.407701	
4045	3	0.508888	
4045	7	0.404718	
4045	14	0.347072	
4046	0	0.372283	
4046	3	0.452282	
4046	5	0.582588	
4046	7	0.3642	
4046	10	0.182734	
4046	14	0.382817	
4047	0	0.606087	
4047	1	0.607341	
4047	3	0.583595	
4047	5	0.536548	
4047	7	0.527146	
4047	10	0.508045	
4048	0	0.503106	
4048	1	0.478433	
4048	3	0.440931	
4048	5	0.532537	
4048	7	0.408863	
4048	10	0.430896	
4048	14	0.305963	
4049	0	0.457315	
4049	1	0.592064	
4049	3	0.461256	
4049	5	0.428012	
4049	7	0.500547	
4049	10	0.43921	
4049	14	0.352241	
4050	0	0.225928	
4050	1	0.261482	
4050	3	0.236311	
4050	5	0.230472	
4050	7	0.207327	
4050	14	0.15093	
4051	0	0.328649	
4051	1	0.370399	
4051	3	0.234332	
4051	7	0.275464	
4052	0	0.233803	
4052	1	0.324683	
4052	3	0.471201	
4052	5	0.286409	
4052	7	0.231548	
4053	3	0.274813	
4053	5	0.194399	
4053	7	0.113062	
4053	10	0.169822	
4053	14	0.14041	
4054	0	0.495519	
4054	1	0.395151	
4054	5	0.297283	
4054	7	0.259608	
4055	0	0.667094	
4055	1	0.733676	
4055	3	0.559078	
4055	5	0.574243	
4055	7	0.496623	
4055	10	0.547185	
4055	14	0.45059	
4056	0	0.611266	
4056	1	0.578705	
4056	3	0.521444	
4056	7	0.344362	
4057	0	0.445497	
4057	1	0.348014	
4057	3	0.328621	
4057	7	0.2414	
4057	14	0.0971016	
4058	0	0.365188	
4058	1	0.410814	
4058	3	0.329446	
4058	5	0.327747	
4058	7	0.329282	
4058	10	0.320092	
4058	14	0.206133	
4059	3	0.332747	
4059	5	0.381324	
4059	10	0.34417	
4059	14	0.260543	
4060	0	0.606266	
4060	1	0.561006	
4060	3	0.171574	
4060	7	0.419704	
4060	10	0.463299	
4061	0	0.448006	
4061	1	0.410885	
4061	3	0.268465	
4061	5	0.328038	
4061	7	0.301983	
4061	10	0.420835	
4061	14	0.110999	
4062	0	0.463853	
4062	1	0.445319	
4062	3	0.434647	
4062	7	0.32206	
4062	10	0.346068	
4063	0	0.221252	
4063	1	0.202325	
4063	5	0.18577	
4063	7	0.115139	
4063	10	0.151976	
4063	14	0.0938322	
4064	0	0.233802	
4064	1	0.479311	
4064	3	0.434539	
4064	7	0.209054	
4064	10	0.366255	
4064	14	0.340641	
4065	0	0.5021	
4065	5	0.194926	
4065	7	0.74185	
4065	10	0.0631952	
4066	0	0.548435	
4066	1	0.444392	
4066	3	0.442411	
4066	5	0.31644	
4066	7	0.324819	
4066	14	0.264204	
4067	0	0.620776	
4067	5	0.24878	
4067	7	0.254206	
4067	10	0.157	
4067	14	0.268524	
4068	1	0.287639	
4068	3	0.290518	
4068	5	0.231249	
4068	7	0.217499	
4068	14	0.137495	
4069	0	0.429457	
4069	1	0.387149	
4069	5	0.255055	
4069	7	0.332777	
4069	14	0.181513	
4070	0	0.269521	
4070	5	0.137614	
4070	7	0.190556	
4070	14	0.0650086	
4071	0	0.374759	
4071	1	0.356826	
4071	3	0.345872	
4071	5	0.208912	
4071	7	0.281606	
4071	10	0.179341	
4071	14	0.116464	
4072	0	0.355267	
4072	3	0.207802	
4072	5	0.260336	
4072	10	0.164005	
4073	1	0.635336	
4073	5	0.207806	
4073	7	0.310597	
4073	10	0.138778	
4074	1	0.356259	
4074	5	0.19786	
4074	7	0.188732	
4074	14	0.157313	
4075	0	0.328404	
4075	1	0.376825	
4075	3	0.275431	
4075	5	0.277264	
4075	7	0.205619	
4075	10	0.183432	
4075	14	0.160757	
4076	0	0.522322	
4076	3	0.285433	
4076	7	0.109017	
4076	10	0.0920391	
4077	1	0.459223	
4077	3	0.180153	
4077	5	0.0964344	
4077	7	0.380775	
4077	10	0.657362	
4077	14	0.0759097	
4078	0	0.423732	
4078	1	0.460957	
4078	3	0.407308	
4078	7	0.217412	
4078	14	0.652124	
4079	0	0.544945	
4079	1	0.553301	
4079	3	0.517027	
4079	5	0.620356	
4079	7	0.497414	
4079	10	0.276852	
4079	14	0.622845	
4080	0	0.452127	
4080	1	0.461849	
4080	3	0.384065	
4080	5	0.333822	
4080	7	0.388625	
4080	10	0.0719736	
4080	14	0.0401953	
4081	0	0.448213	
4081	1	0.470831	
4081	3	0.278518	
4081	5	0.313396	
4081	7	0.382768	
4081	10	0.598055	
4081	14	0.311745	
4082	0	0.711627	
4082	1	0.771103	
4082	3	0.633888	
4082	5	0.628303	
4082	7	0.625466	
4082	14	0.48303	
4083	0	0.452914	
4083	1	0.43763	
4083	3	0.272789	
4083	5	0.364859	
4083	7	0.314603	
4084	0	0.318314	
4084	1	0.343668	
4084	3	0.30537	
4084	5	0.325326	
4084	7	0.235973	
4084	14	0.207972	
4085	1	0.328003	
4085	7	0.238188	
4085	10	0.213216	
4085	14	0.160328	
4086	1	0.413736	
4086	5	0.147034	
4086	7	0.304842	
4086	10	0.298626	
4087	0	0.442665	
4087	1	0.393883	
4087	3	0.4539	
4087	5	0.540007	
4087	7	0.159127	
4087	10	0.480466	
4088	0	0.37267	
4088	1	0.307406	
4088	3	0.268936	
4088	5	0.2377	
4088	7	0.227578	
4088	10	0.176513	
4088	14	0.132315	
4089	0	0.315595	
4089	1	0.302358	
4089	3	0.291674	
4089	5	0.243412	
4089	7	0.226126	
4089	10	0.734022	
4089	14	0.13731	
4090	1	0.624678	
4090	3	0.496635	
4090	10	0.155416	
4090	14	0.330953	
4091	0	0.695789	
4091	1	0.992612	
4091	3	0.533687	
4091	5	0.971881	
4091	7	0.995405	
4091	10	0.178755	
4091	14	0.394682	
4092	0	0.534675	
4092	1	0.524114	
4092	3	0.508343	
4092	5	0.457842	
4092	7	0.428313	
4092	10	0.438684	
4092	14	0.376579	
4093	0	0.614623	
4093	1	0.600229	
4093	3	0.595622	
4093	5	0.79906	
4093	7	0.549152	
4093	10	0.500606	
4093	14	0.449509	
4094	0	0.743869	
4094	1	0.569768	
4094	3	0.530318	
4094	5	0.555971	
4094	7	0.534385	
4094	10	0.418976	
4094	14	0.656707	
4095	0	0.636634	
4095	1	0.608241	
4095	3	0.156086	
4095	7	0.201918	
4095	10	0.333005	
4095	14	0.422714	
4096	0	0.531135	
4096	1	0.513235	
4096	5	0.363602	
4096	10	0.370294	
4097	0	0.678633	
4097	5	0.524288	
4097	7	0.533958	
4097	14	0.420888	
4098	0	0.0439731	
4098	1	0.365556	
4098	5	0.00575469	
4098	10	0.116471	
4098	14	0.161006	
4099	0	0.344342	
4099	1	0.37766	
4099	3	0.343423	
4099	5	0.286587	
4099	7	0.294473	
4099	10	0.267323	
4099	14	0.189806	
4100	0	0.426695	
4100	1	0.635154	
4100	3	0.599795	
4100	5	0.342068	
4100	7	0.318793	
4100	10	0.11807	
4100	14	0.307549	
4101	0	0.441841	
4101	1	0.555213	
4101	3	0.145344	
4101	14	0.125697	
4102	0	0.367316	
4102	1	0.486169	
4102	7	0.381079	
4102	10	0.364274	
4103	1	0.331274	
4103	3	0.185706	
4103	10	0.0777299	
4103	14	0.070708	
4104	0	0.422146	
4104	1	0.28714	
4104	3	0.177276	
4104	5	0.114676	
4104	7	0.0957573	
4104	10	0.0846022	
4104	14	0.0619614	
4105	0	0.559366	
4105	1	0.470302	
4105	3	0.358426	
4105	5	0.292103	
4105	7	0.297787	
4105	10	0.285115	
4105	14	0.233681	
4106	0	0.163007	
4106	1	0.356374	
4106	3	0.177134	
4106	5	0.140659	
4106	10	0.125005	
4106	14	0.114934	
4107	1	0.339897	
4107	3	0.246783	
4107	5	0.19616	
4107	14	0.130719	
4108	0	0.383524	
4108	1	0.269289	
4108	3	0.204792	
4108	5	0.213689	
4108	7	0.149936	
4108	10	0.141963	
4108	14	0.125732	
4109	3	0.33746	
4109	5	0.375011	
4109	7	0.309609	
4109	10	0.0772763	
4110	1	0.489513	
4110	5	0.139531	
4110	10	0.236271	
4110	14	0.259501	
4111	1	0.3602	
4111	3	0.146931	
4111	5	0.105344	
4111	7	0.302677	
4111	10	0.238432	
4111	14	0.263933	
4112	0	0.53666	
4112	1	0.525966	
4112	3	0.500136	
4112	5	0.472767	
4112	7	0.449311	
4112	10	0.445547	
4112	14	0.370762	
4113	0	0.585044	
4113	3	0.396388	
4113	7	0.234293	
4113	10	0.202602	
4114	0	0.644461	
4114	1	0.63315	
4114	3	0.612582	
4114	5	0.589239	
4114	7	0.573595	
4114	10	0.55856	
4114	14	0.53888	
4115	0	0.253076	
4115	1	0.13902	
4115	3	0.238056	
4115	5	0.172429	
4115	7	0.182291	
4115	10	0.139374	
4115	14	0.0756365	
4116	0	0.441751	
4116	1	0.293195	
4116	5	0.348849	
4116	7	0.38062	
4116	14	0.265702	
4117	1	0.327144	
4117	3	0.258622	
4117	5	0.103669	
4117	7	0.196701	
4117	14	0.0843389	
4118	0	0.608299	
4118	5	0.524068	
4118	7	0.329698	
4118	14	0.434533	
4119	0	0.364965	
4119	3	0.365373	
4119	7	0.259656	
4119	10	0.0168823	
4120	0	0.497839	
4120	1	0.479888	
4120	3	0.458427	
4120	5	0.421183	
4120	7	0.394513	
4120	10	0.357866	
4120	14	0.320438	
4121	0	0.510663	
4121	1	0.533909	
4121	5	0.413284	
4121	10	0.37115	
4121	14	0.328821	
4122	0	0.291784	
4122	3	0.253882	
4122	5	0.21607	
4122	7	0.182992	
4122	14	0.0902613	
4123	0	0.365112	
4123	1	0.39987	
4123	3	0.415917	
4123	5	0.299749	
4123	7	0.285181	
4123	10	0.23126	
4123	14	0.185992	
4124	0	0.324878	
4124	1	0.295703	
4124	3	0.269841	
4124	5	0.224933	
4124	7	0.234744	
4124	14	0.141289	
4125	0	0.431411	
4125	1	0.540906	
4125	5	0.276597	
4125	7	0.394292	
4125	10	0.250577	
4125	14	0.204708	
4126	0	0.346404	
4126	1	0.319905	
4126	3	0.311427	
4126	5	0.249999	
4126	10	0.216909	
4126	14	0.146462	
4127	0	0.228525	
4127	1	0.229627	
4127	3	0.190161	
4127	5	0.161049	
4127	7	0.17433	
4128	0	0.132491	
4128	1	0.247475	
4128	3	0.360316	
4128	7	0.180351	
4129	0	0.52998	
4129	1	0.238795	
4129	3	0.362178	
4129	5	0.160652	
4129	7	0.0769048	
4129	14	0.185402	
4130	0	0.675887	
4130	5	0.992016	
4130	7	0.540607	
4130	10	0.312347	
4130	14	0.389427	
4131	0	0.634043	
4131	1	0.617479	
4131	3	0.621083	
4131	5	0.656421	
4131	7	0.501247	
4131	14	0.374272	
4132	0	0.407601	
4132	1	0.41761	
4132	3	0.368788	
4132	5	0.305953	
4132	7	0.319642	
4132	10	0.549698	
4133	5	0.320555	
4133	7	0.295612	
4133	10	0.23513	
4133	14	0.184457	
4134	0	0.533175	
4134	1	0.504911	
4134	3	0.355426	
4134	5	0.319088	
4134	7	0.309284	
4134	10	0.23652	
4134	14	0.191354	
4135	0	0.274703	
4135	1	0.510881	
4135	3	0.429258	
4135	7	0.323349	
4136	0	0.436947	
4136	1	0.414528	
4136	3	0.372057	
4136	5	0.323092	
4136	7	0.295949	
4136	10	0.251476	
4136	14	0.329094	
4137	0	0.339252	
4137	1	0.343851	
4137	3	0.345073	
4137	5	0.298472	
4137	7	0.233825	
4137	14	0.178119	
4138	0	0.409475	
4138	1	0.330368	
4138	3	0.2937	
4138	5	0.251321	
4138	7	0.273312	
4138	10	0.367671	
4138	14	0.211713	
4139	1	0.421659	
4139	3	0.512037	
4139	5	0.406873	
4139	7	0.398564	
4139	14	0.398078	
4140	0	0.413277	
4140	1	0.377278	
4140	3	0.347033	
4140	5	0.307065	
4140	7	0.266883	
4140	10	0.235389	
4140	14	0.175929	
4141	0	0.448577	
4141	3	0.364124	
4141	7	0.283235	
4141	10	0.310675	
4141	14	0.178104	
4142	0	0.423356	
4142	1	0.409486	
4142	3	0.404324	
4142	5	0.386401	
4142	7	0.37699	
4142	10	0.285861	
4142	14	0.306353	
4143	0	0.356425	
4143	1	0.353	
4143	3	0.29868	
4143	5	0.283159	
4143	7	0.25591	
4143	10	0.060139	
4143	14	0.157125	
4144	0	0.412663	
4144	1	0.467902	
4144	3	0.262482	
4144	5	0.366123	
4144	7	0.296098	
4144	10	0.281793	
4144	14	0.213704	
4145	0	0.373993	
4145	1	0.324471	
4145	3	0.311051	
4145	5	0.295393	
4145	7	0.263438	
4145	10	0.150403	
4145	14	0.338356	
4146	0	0.355149	
4146	1	0.362937	
4146	3	0.31073	
4146	5	0.363368	
4146	7	0.283255	
4146	10	0.222221	
4146	14	0.30304	
4147	0	0.388399	
4147	1	0.329917	
4147	3	0.322117	
4147	5	0.323527	
4147	7	0.280875	
4147	14	0.139364	
4148	0	0.583877	
4148	3	0.246173	
4148	5	0.183745	
4148	7	0.316992	
4148	10	0.270795	
4148	14	0.239214	
4149	0	0.56742	
4149	3	0.464327	
4149	5	0.393732	
4149	7	0.453479	
4149	10	0.509583	
4149	14	0.403706	
4150	0	0.447354	
4150	1	0.43124	
4150	3	0.377132	
4150	5	0.45413	
4150	7	0.308363	
4150	14	0.222517	
4151	0	0.540808	
4151	3	0.520242	
4151	5	0.119924	
4151	7	0.380645	
4151	10	0.295737	
4152	0	0.518703	
4152	1	0.520717	
4152	3	0.511251	
4152	5	0.453535	
4152	7	0.408742	
4152	10	0.479041	
4152	14	0.351772	
4153	0	0.49133	
4153	1	0.422438	
4153	3	0.326829	
4153	7	0.229927	
4153	10	0.214799	
4153	14	0.218578	
4154	5	0.541882	
4154	7	0.493246	
4154	10	0.345075	
4154	14	0.433475	
4155	0	0.509187	
4155	3	0.509112	
4155	10	0.317037	
4155	14	0.549184	
4156	0	0.460136	
4156	1	0.408336	
4156	3	0.353717	
4156	5	0.226625	
4156	7	0.111878	
4156	14	0.153943	
4157	0	0.478402	
4157	1	0.459331	
4157	3	0.350943	
4157	5	0.212351	
4157	7	0.253521	
4157	10	0.615249	
4157	14	0.199854	
4158	0	0.37277	
4158	1	0.336132	
4158	3	0.236309	
4158	5	0.222674	
4158	7	0.262286	
4158	10	0.0897958	
4158	14	0.20759	
4159	0	0.445835	
4159	1	0.407262	
4159	3	0.326678	
4159	5	0.238428	
4159	7	0.262333	
4159	10	0.114759	
4159	14	0.202447	
4160	0	0.47294	
4160	1	0.404631	
4160	3	0.323006	
4160	5	0.130854	
4160	7	0.245575	
4160	10	0.178741	
4160	14	0.156993	
4161	0	1.00089	
4161	1	0.411385	
4161	3	0.997433	
4161	5	0.285571	
4161	7	0.285372	
4161	10	0.199211	
4161	14	0.241886	
4162	0	0.230185	
4162	3	0.289459	
4162	5	0.291857	
4162	7	0.169737	
4162	10	0.249967	
4163	0	0.55983	
4163	1	0.441332	
4163	3	0.234908	
4163	5	0.337542	
4163	7	0.290829	
4163	10	0.281595	
4163	14	0.257936	
4164	0	0.381364	
4164	3	0.244496	
4164	5	0.881069	
4164	7	0.0765375	
4164	10	0.303128	
4164	14	0.105092	
4165	0	0.664522	
4165	1	0.509421	
4165	5	0.471672	
4165	7	0.33237	
4165	10	0.272226	
4165	14	0.274041	
4166	0	0.287738	
4166	1	0.307445	
4166	3	0.190018	
4166	5	0.0818807	
4166	7	0.0910182	
4166	10	0.68262	
4166	14	0.034823	
4167	0	0.487493	
4167	1	0.960888	
4167	3	0.202463	
4167	5	0.238005	
4167	7	0.130858	
4167	10	0.212105	
4167	14	0.146907	
4168	0	0.459606	
4168	3	0.6479	
4168	7	0.347966	
4168	10	0.334201	
4168	14	0.268208	
4169	0	0.380444	
4169	1	0.241973	
4169	3	0.237703	
4169	5	0.181041	
4169	7	0.129411	
4169	14	0.0629956	
4170	0	0.363964	
4170	1	0.463552	
4170	3	0.298914	
4170	5	0.206132	
4171	0	0.326322	
4171	1	0.261516	
4171	3	0.158691	
4171	5	0.103469	
4171	14	0.0566877	
4172	0	0.482561	
4172	3	0.318584	
4172	7	0.548751	
4172	10	0.258793	
4173	0	0.44797	
4173	1	0.529051	
4173	3	0.35778	
4173	5	0.273797	
4173	7	0.427071	
4173	10	0.307005	
4173	14	0.324926	
4174	0	0.379747	
4174	1	0.370709	
4174	3	0.178527	
4174	5	0.101615	
4174	10	0.0658329	
4175	1	0.423305	
4175	3	0.312646	
4175	5	0.222222	
4175	10	0.312467	
4175	14	0.217596	
4176	3	0.308206	
4176	5	0.170911	
4176	7	0.106579	
4176	14	0.0821004	
4177	3	0.385842	
4177	5	0.310022	
4177	7	0.354867	
4177	10	0.0450199	
4178	0	0.541113	
4178	1	0.431677	
4178	3	0.334836	
4178	5	0.262987	
4178	7	0.233671	
4178	10	0.586371	
4178	14	0.194598	
4179	0	0.235809	
4179	1	0.159163	
4179	3	0.0506233	
4179	5	0.0636179	
4180	0	0.517515	
4180	1	0.430125	
4180	3	0.294424	
4180	5	0.206714	
4180	7	0.207258	
4180	10	0.198661	
4180	14	0.17088	
4181	0	0.468175	
4181	1	0.316625	
4181	3	0.252049	
4181	5	0.206026	
4181	7	0.130267	
4181	10	0.440473	
4181	14	0.188335	
4182	0	0.787321	
4182	3	0.711476	
4182	5	0.248475	
4182	7	0.221957	
4182	14	0.223019	
4183	0	0.201959	
4183	1	0.386554	
4183	3	0.295559	
4183	5	0.166633	
4183	7	0.280863	
4183	14	0.227854	
4184	0	0.26919	
4184	1	0.288699	
4184	3	0.34584	
4184	7	0.398587	
4185	0	0.526117	
4185	1	0.386609	
4185	3	0.472029	
4185	5	0.24061	
4185	7	0.409706	
4185	10	0.128911	
4186	3	0.525571	
4186	5	0.458379	
4186	10	0.516657	
4186	14	0.387189	
4187	0	0.173058	
4187	1	0.199226	
4187	3	0.316179	
4187	5	0.246263	
4187	7	0.1325	
4187	10	0.0351451	
4187	14	0.146631	
4188	0	0.482325	
4188	1	0.449291	
4188	3	0.377847	
4188	5	0.261701	
4188	10	0.21257	
4188	14	0.133162	
4189	0	0.333737	
4189	1	0.326751	
4189	3	0.304035	
4189	5	0.28645	
4189	7	0.263246	
4189	10	0.233903	
4189	14	0.20064	
4190	0	0.334783	
4190	1	0.32714	
4190	3	0.29465	
4190	5	0.28226	
4190	7	0.25971	
4190	10	0.239636	
4190	14	0.197297	
4191	0	0.397646	
4191	1	0.401892	
4191	3	0.387321	
4191	5	0.15329	
4191	7	0.205281	
4191	14	0.308769	
4192	0	0.165982	
4192	1	0.419223	
4192	5	0.340794	
4192	7	0.137922	
4192	14	0.105872	
4193	0	0.361108	
4193	1	0.385362	
4193	3	0.331233	
4193	5	0.268522	
4193	7	0.303956	
4193	14	0.219133	
4194	0	0.450157	
4194	1	0.446681	
4194	3	0.429215	
4194	5	0.409514	
4194	7	0.395625	
4194	10	0.309783	
4194	14	0.341558	
4195	0	0.556024	
4195	1	0.560593	
4195	3	0.544721	
4195	5	0.433023	
4195	7	0.508471	
4195	10	0.242358	
4195	14	0.28062	
4196	0	0.556207	
4196	1	0.514039	
4196	3	0.493697	
4196	5	0.455395	
4196	7	0.432593	
4196	10	0.395404	
4196	14	0.358799	
4197	1	0.425099	
4197	5	0.391112	
4197	7	0.357213	
4197	10	0.325903	
4198	0	0.359	
4198	1	0.34725	
4198	3	0.32685	
4198	5	0.317268	
4198	7	0.290041	
4198	10	0.264098	
4198	14	0.251824	
4199	0	0.279983	
4199	1	0.220447	
4199	3	0.18115	
4199	5	0.239678	
4199	7	0.228962	
4199	10	0.201521	
4199	14	0.174531	
4200	3	0.366253	
4200	5	0.306657	
4200	7	0.271583	
4200	10	0.0668978	
4200	14	0.233214	
4201	0	0.370362	
4201	1	0.355021	
4201	3	0.336722	
4201	5	0.314369	
4201	7	0.294986	
4201	10	0.270249	
4201	14	0.232558	
4202	0	0.28803	
4202	1	0.298485	
4202	5	0.303855	
4202	7	0.244371	
4202	14	0.231606	
4203	0	0.361575	
4203	1	0.381092	
4203	3	0.314679	
4203	5	0.328863	
4203	7	0.287182	
4203	10	0.27288	
4203	14	0.250137	
4204	0	0.394794	
4204	1	0.433102	
4204	3	0.357285	
4204	5	0.356999	
4204	7	0.324178	
4204	10	0.245122	
4204	14	0.256743	
4205	0	0.389666	
4205	1	0.377728	
4205	3	0.368945	
4205	5	0.398022	
4205	7	0.342996	
4205	10	0.238513	
4205	14	0.253863	
4206	0	0.187269	
4206	1	0.184489	
4206	3	0.171604	
4206	5	0.158465	
4206	7	0.15002	
4206	10	0.135444	
4206	14	0.107668	
4207	1	0.399724	
4207	5	0.429053	
4207	7	0.394394	
4207	14	0.370418	
4208	0	0.367172	
4208	1	0.359095	
4208	3	0.352225	
4208	5	0.345059	
4208	7	0.306197	
4208	10	0.259501	
4208	14	0.240359	
4209	0	0.434922	
4209	1	0.377012	
4209	3	0.561834	
4209	5	0.369529	
4209	7	0.317303	
4209	10	0.320111	
4209	14	0.268089	
4210	1	0.426461	
4210	3	0.33104	
4210	10	0.574495	
4210	14	0.258665	
4211	0	0.682948	
4211	1	0.522426	
4211	3	0.487733	
4211	5	0.468545	
4211	7	0.441052	
4211	10	0.403071	
4211	14	0.190834	
4212	1	0.240225	
4212	3	0.326093	
4212	5	0.286628	
4212	14	0.130643	
4213	0	0.51561	
4213	1	0.507094	
4213	3	0.491712	
4213	5	0.455187	
4213	7	0.432854	
4213	10	0.340985	
4213	14	0.28588	
4214	0	0.550139	
4214	3	0.574249	
4214	10	0.566909	
4214	14	0.460834	
4215	0	1	
4215	1	1	
4215	3	0.138894	
4215	5	0.150081	
4215	7	0.160987	
4215	14	0.120259	
4216	0	0.515814	
4216	1	0.529074	
4216	3	0.576018	
4216	7	0.469253	
4216	10	0.435407	
4217	0	0.382096	
4217	1	0.19244	
4217	5	0.326184	
4217	7	0.297364	
4217	10	0.282513	
4217	14	0.180115	
4218	0	0.393323	
4218	1	0.384411	
4218	5	0.339268	
4218	7	0.216222	
4218	10	0.2825	
4218	14	0.236441	
4219	0	0.375178	
4219	1	0.300893	
4219	5	0.260366	
4219	14	0.146888	
4220	0	0.647482	
4220	1	0.562159	
4220	3	0.609478	
4220	7	0.534578	
4220	10	0.53166	
4220	14	0.483072	
4221	0	0.483289	
4221	1	0.481162	
4221	3	0.479458	
4221	5	0.311796	
4221	7	0.389692	
4221	10	0.634863	
4221	14	0.314655	
4222	1	0.389733	
4222	3	0.385282	
4222	5	0.307405	
4222	7	0.258041	
4222	10	0.335438	
4222	14	0.286196	
4223	0	0.29179	
4223	1	0.307884	
4223	3	0.255951	
4223	5	0.260754	
4223	7	0.210805	
4223	10	0.232582	
4223	14	0.192991	
4224	0	0.435378	
4224	1	0.455398	
4224	3	0.217901	
4224	5	0.430175	
4224	7	0.406243	
4224	10	0.456331	
4224	14	0.304945	
4225	0	0.399846	
4225	1	0.407801	
4225	3	0.383627	
4225	5	0.332537	
4225	7	0.341563	
4225	10	0.50698	
4225	14	0.284694	
4226	0	0.538674	
4226	1	0.798268	
4226	3	0.0589725	
4226	7	0.410856	
4226	10	0.462051	
4227	0	0.286574	
4227	1	0.279005	
4227	3	0.255656	
4227	5	0.248	
4227	7	0.229849	
4227	10	0.401931	
4227	14	0.185919	
4228	0	0.606561	
4228	1	0.606661	
4228	3	0.491792	
4228	5	0.568279	
4228	7	0.561066	
4228	10	0.545867	
4228	14	0.494805	
4229	0	0.437434	
4229	1	0.413094	
4229	3	0.443865	
4229	5	0.393866	
4229	7	0.361954	
4229	10	0.332228	
4229	14	0.280498	
4230	0	0.337813	
4230	1	0.345394	
4230	3	0.324223	
4230	5	0.295739	
4230	7	0.273345	
4230	10	0.412252	
4230	14	0.214874	
4231	0	0.177222	
4231	1	0.173524	
4231	3	0.158149	
4231	5	0.147117	
4231	7	0.134142	
4231	10	0.217913	
4231	14	0.0973973	
4232	0	0.0524697	
4232	3	0.745494	
4232	7	0.494594	
4232	14	0.272296	
4233	1	0.327841	
4233	5	0.23201	
4233	10	0.166507	
4233	14	0.182901	
4234	0	0.382071	
4234	1	0.372784	
4234	3	0.351879	
4234	5	0.325762	
4234	7	0.320449	
4234	10	0.296514	
4234	14	0.26925	
4235	0	0.325873	
4235	1	0.395945	
4235	3	0.31691	
4235	7	0.276575	
4235	10	0.200405	
4236	0	0.567678	
4236	1	0.62649	
4236	3	0.602037	
4236	5	0.590347	
4236	7	0.53239	
4236	10	0.490424	
4236	14	0.511695	
4237	0	0.624541	
4237	1	0.672618	
4237	5	0.546244	
4237	7	0.539386	
4237	14	0.554229	
4238	0	0.475371	
4238	1	0.400633	
4238	3	0.315135	
4238	5	0.263271	
4238	7	0.224957	
4238	10	0.406406	
4238	14	0.162866	
4239	0	0.475766	
4239	1	0.410276	
4239	3	0.326317	
4239	5	0.271285	
4239	7	0.205619	
4239	14	0.561856	
4240	0	0.587122	
4240	3	0.372949	
4240	5	0.344141	
4240	10	0.862003	
4240	14	0.195751	
4241	0	0.479815	
4241	1	0.469534	
4241	3	0.296073	
4241	5	0.32308	
4241	7	0.259564	
4241	14	0.202647	
4242	0	0.316858	
4242	5	0.184896	
4242	7	0.13681	
4242	10	0.135802	
4242	14	0.108145	
4243	0	0.346956	
4243	1	0.381997	
4243	3	0.28488	
4243	5	0.232989	
4243	7	0.196521	
4243	10	0.133491	
4243	14	0.104104	
4244	0	0.456305	
4244	1	0.427559	
4244	3	0.310458	
4244	5	0.296757	
4244	7	0.248472	
4244	10	0.155893	
4245	0	0.522794	
4245	1	0.525513	
4245	3	0.442885	
4245	5	0.396007	
4245	7	0.361433	
4245	10	0.213262	
4245	14	0.30821	
4246	0	0.323686	
4246	1	0.449198	
4246	3	0.253169	
4246	5	0.188152	
4246	7	0.125436	
4246	10	0.580842	
4247	0	0.54768	
4247	1	0.515088	
4247	3	0.443904	
4247	7	0.393473	
4247	14	0.237833	
4248	0	0.479979	
4248	1	0.447843	
4248	3	0.0351738	
4248	7	0.241439	
4248	10	0.0664373	
4248	14	1.00833	
4249	0	0.268309	
4249	1	0.524859	
4249	3	0.381056	
4249	7	0.121917	
4249	10	0.140635	
4249	14	0.158239	
4250	3	0.541685	
4250	5	0.0570325	
4250	7	0.466487	
4250	14	0.472506	
4251	0	0.469265	
4251	1	0.430409	
4251	3	0.408804	
4251	5	0.323976	
4251	7	0.289202	
4251	10	1	
4251	14	0.273903	
4252	0	0.199138	
4252	1	0.444534	
4252	5	0.107482	
4252	7	0.27739	
4252	14	0.115954	
4253	1	0.560015	
4253	3	0.44939	
4253	5	0.418445	
4253	14	0.266979	
4254	0	0.443082	
4254	1	0.444029	
4254	3	0.361736	
4254	7	0.267885	
4255	0	0.45095	
4255	3	0.207312	
4255	5	0.026505	
4255	7	0.0243224	
4256	1	0.344935	
4256	5	0.230865	
4256	7	0.170864	
4256	14	0.195205	
4257	1	0.479942	
4257	3	0.2955	
4257	7	0.213591	
4257	14	0.17387	
4258	0	0.399854	
4258	1	0.340512	
4258	3	0.180884	
4258	5	0.309313	
4258	7	0.185735	
4258	10	0.114661	
4258	14	0.0984049	
4259	0	0.372415	
4259	1	0.321652	
4259	5	0.0224293	
4259	7	0.14644	
4259	10	0.0908903	
4259	14	0.0428751	
4260	0	0.529319	
4260	5	0.0463019	
4260	7	0.23186	
4260	10	1	
4260	14	0.12631	
4261	5	0.210574	
4261	7	0.129243	
4261	10	0.623263	
4261	14	0.161458	
4262	0	0.460324	
4262	1	0.504181	
4262	7	0.303817	
4262	14	0.0926796	
4263	0	0.547583	
4263	1	0.460573	
4263	3	0.389279	
4263	5	0.0677652	
4264	0	0.651309	
4264	1	0.101406	
4264	5	0.349919	
4264	7	0.632562	
4264	10	0.0954218	
4265	0	0.455951	
4265	1	0.442994	
4265	3	0.426902	
4265	5	0.416787	
4265	7	0.408653	
4265	10	0.340967	
