ID	t	A0
724	30	0.196510745637721
724	22	0.14941256495209
724	17	0.103139924341564
724	12	0.0815595754322574
724	9	0.0603729397946667
724	6	0.0341829718266751
724	4	0.0223835631607259
724	3	0.0123254092535074
724	2	0.00632194885176193
724	1	0.00346519417920428
724	0	0
725	30	0.157793615618918
725	22	0.113400207760967
725	17	0.0804062442199048
725	12	0.0659590867788614
725	9	0.0561684273290497
725	6	0.0320757164407067
725	4	0.0230042368241918
725	3	0.0165783977318417
725	2	0.0120012218725308
725	1	0.0124182940969372
725	0	0.0059850815552634
726	30	0.137537293087808
726	22	0.107853786953375
726	17	0.0771765406114601
726	12	0.0571572958834483
726	9	0.0431574537657745
726	6	0.0255909634630023
726	4	0.01294910963987
726	3	0.007973607297647
726	2	0.00398053530938297
726	1	0.00293369112891164
726	0	0
727	30	0.148840799640762
727	22	0.109944742995764
727	17	0.0704551867929663
727	12	0.057013719226307
727	9	0.0433760654821191
727	6	0.0191999498846592
727	4	0.0142916017407786
727	3	0.0079235351834061
727	2	0.00365736179230487
727	1	0.00241429199438363
727	0	0.000913455541770622
728	30	0.145472239019477
728	22	0.107916729389101
728	17	0.0799194157339127
728	12	0.0617369250209678
728	9	0.0444332633815262
728	6	0.0265814478429403
728	4	0.014256509812568
728	3	0.00604655973173206
728	2	0.00336931882833993
728	1	0.00320502672562105
728	0	0
729	30	0.129548949193562
729	22	0.0919868202736158
729	17	0.0698649970328274
729	12	0.0505930111134378
729	9	0.0369466828276022
729	6	0.0235191759409225
729	4	0.0141581899836933
729	3	0.00995262827248393
729	2	0.00745325163023375
729	1	0.00636544597409896
729	0	0.00259834550724676
730	30	0.143138954191029
730	22	0.0985095781776189
730	17	0.071550903327384
730	12	0.0552668824027998
730	9	0.0371945876543544
730	6	0.0216537070174761
730	4	0.00836653146029721
730	3	0.00270928872360151
730	2	0.00169200178335623
730	1	0.000817162517803421
730	0	0
731	30	0.157965849063387
731	22	0.118087793324221
731	17	0.090480378022871
731	12	0.077262107557315
731	9	0.0647077112338415
731	6	0.0416191981598857
731	4	0.0426537092629817
731	3	0.0315626750634328
731	2	0.0328025633546373
731	1	0.0339602067130228
731	0	0.0281565615771095
732	30	0.188700124442015
732	22	0.139314084901912
732	17	0.0945663179697741
732	12	0.0740236161634537
732	9	0.063367846963824
732	6	0.0369477794267279
732	4	0.0218388437351789
732	3	0.0154427374302258
732	2	0.00952671076305603
732	1	0.00365268437237575
732	0	5.56835590402138e-05
733	30	0.1582149681839
733	22	0.11978383224025
733	17	0.087061614836851
733	12	0.06856964179229
733	9	0.0555464485433507
733	6	0.0360261926158955
733	4	0.0262949402130958
733	3	0.0237369783455387
733	2	0.014779026572604
733	1	0.0186029726075608
733	0	0.00995213823716512
734	30	0.151328013702682
734	22	0.11231619206844
734	17	0.0821905518744859
734	12	0.0626298331892935
734	9	0.0521847013467447
734	6	0.0260555585095378
734	4	0.0158940813947556
734	3	0.00978796529047457
734	2	0.00614445309825334
734	1	0.00358662568075524
734	0	0.000133110762845383
735	30	0.128734416545997
735	22	0.0979685146675668
735	17	0.0682404337405485
735	12	0.0530870689258457
735	9	0.0327300385565902
735	6	0.021979294881923
735	4	0.0151503992364126
735	3	0.00398865963830741
735	2	0.00312953585971275
735	1	0.00288400901062176
735	0	0.0024024594769037
736	30	0.137375158434564
736	22	0.103577216808131
736	17	0.0759124103255558
736	12	0.0601411922632615
736	9	0.0464248021841199
736	6	0.0261982788949047
736	4	0.0157166287144134
736	3	0.013191431331968
736	2	0.00711018502665889
736	1	0.00620310835255569
736	0	0.00218451622311436
737	30	0.142996386462278
737	22	0.10933679808029
737	17	0.0793340170606001
737	12	0.0588612126817229
737	9	0.0403499114966007
737	6	0.0171136339495017
737	4	0.0120593506647989
737	3	0.00272696575153016
737	2	0.00154450622744956
737	1	0.00115502220280502
737	0	0.000291251249385537
738	30	0.190211572905334
738	22	0.142289393872959
738	17	0.0896271932027201
738	12	0.0716834913322189
738	9	0.0566205358121783
738	6	0.0288632509767896
738	4	0.0208012767027875
738	3	0.00491262549903691
738	2	0.00302199141098765
738	1	0.000510620761800065
738	0	0.000448635976023653
739	30	0.163296486660231
739	22	0.118649330586227
739	17	0.0897072911701287
739	12	0.0730094378970231
739	9	0.0578211592563415
739	6	0.0350742979031957
739	4	0.0308999673008843
739	3	0.0206573116219937
739	2	0.0268683230749191
739	1	0.0140949946221631
739	0	0.00777790086864759
740	30	0.164201626611838
740	22	0.126081855151578
740	17	0.0966841459368387
740	12	0.0816796863245954
740	9	0.0659811736618565
740	6	0.0407979870983451
740	4	0.0391292790273726
740	3	0.0269443484115753
740	2	0.0284739877352434
740	1	0.0169257065479874
740	0	0.0202879483056873
741	30	0.15569041772193
741	22	0.115638527872141
741	17	0.0793803030712252
741	12	0.0638178686314582
741	9	0.0508394094777225
741	6	0.0264037184503995
741	4	0.0167236774963773
741	3	0.00867108014188406
741	2	0.00510647141109603
741	1	0.00337086580905665
741	0	0.000571397755027332
742	30	0.107610013798577
742	22	0.0787505832149183
742	17	0.0595108525063065
742	12	0.0466527427554077
742	9	0.038606943822277
742	6	0.0179520547449204
742	4	0.0139262123543187
742	3	0.00613291682387523
742	2	0.00397140395346469
742	1	0.00161250048916292
742	0	0.000315697058265865
743	30	0.140724464855585
743	22	0.0998493212232892
743	17	0.0705394025881341
743	12	0.0527378852597287
743	9	0.0404908728494005
743	6	0.0225936106816027
743	4	0.00994015920768626
743	3	0.00621923070812305
743	2	0.00352553055974556
743	1	0.00275424202698452
743	0	0.000892969533412862
744	30	0.152643771704852
744	22	0.116930469229024
744	17	0.0800152896376766
744	12	0.0610935063615787
744	9	0.0486569732756673
744	6	0.0292815873538021
744	4	0.0171428052337208
744	3	0.0125741357147471
744	2	0.0116830281747056
744	1	0.00760653272870618
744	0	0.004292250864179
745	30	0.184023636718215
745	22	0.130537342287068
745	17	0.0786930921813826
745	12	0.0853747373221403
745	9	0.0641918348142687
745	6	0.036025746328862
745	4	0.0211804960031671
745	3	0.0368030746962026
745	2	0.0276037482722779
745	1	0.0229407503545149
745	0	0.010406688046987
746	30	0.134972971954561
746	22	0.102369880256008
746	17	0.0760233490415035
746	12	0.0561898366500268
746	9	0.0390383291767907
746	6	0.0207413098381778
746	4	0.011075181722504
746	3	0.00439169743259503
746	2	0.00407758636502926
746	1	0.000730570624312306
746	0	0.000129157700583279
747	30	0.191646086813616
747	22	0.146707248123513
747	17	0.0979086423245916
747	12	0.0801464522548761
747	9	0.0598192996328565
747	6	0.0324513440054254
747	4	0.0220629285771475
747	3	0.0137070755898465
747	2	0.00756807067119165
747	1	0.0045039457093161
747	0	0.00052293739920715
748	30	0.155587982202772
748	22	0.121201356674416
748	17	0.0871253440624127
748	12	0.0626421873679483
748	9	0.0525055349623772
748	6	0.0267235842210648
748	4	0.0149217864768075
748	3	0.0146357276174576
748	2	0.0124672229698239
748	1	0.00396558628537396
748	0	0.0040691468093279
749	30	0.141055866246159
749	22	0.0975260087788722
749	17	0.0685529197144584
749	12	0.0592516444221063
749	9	0.0410151301790632
749	6	0.0258851520513365
749	4	0.0170510623679613
749	3	0.0101819717955152
749	2	0.00619709828360997
749	1	0.00675953440061175
749	0	0.00409841037273722
750	30	0.183900650287706
750	22	0.140314373745549
750	17	0.0921319677464498
750	12	0.0718369744860772
750	9	0.0533245196280003
750	6	0.027757517664298
750	4	0.0169804156873587
750	3	0.00681680667067404
750	2	0.00285009123226312
750	1	0.00413896404842908
750	0	0.0052472676435613
751	30	0.192460465174825
751	22	0.145531413618451
751	17	0.100471214837553
751	12	0.0830844626873617
751	9	0.0587165285738397
751	6	0.0421056979365199
751	4	0.0302025267064467
751	3	0.0164586167181384
751	2	0.0169428949827217
751	1	0.011003081520289
751	0	0.00641972490224247
752	30	0.153647510305717
752	22	0.115726672703143
752	17	0.0851830077117152
752	12	0.0689369147779945
752	9	0.0533468063090907
752	6	0.0301589591896106
752	4	0.0221077991402974
752	3	0.0124015891612446
752	2	0.00546537439960726
752	1	0.00476258549182695
752	0	0.00075887345049067
753	30	0.138266682707856
753	22	0.111387341478559
753	17	0.076326350814149
753	12	0.0614187473392919
753	9	0.041785823443192
753	6	0.0231455257369838
753	4	0.00645281407514453
753	3	0.00299928485584235
753	2	0.00128798620106942
753	1	0
753	0	0.000444452860549292
754	30	0.15661770334585
754	22	0.121216244153838
754	17	0.0857708537736732
754	12	0.0747780483782046
754	9	0.058354439484402
754	6	0.0339539739581518
754	4	0.0283118962032162
754	3	0.015785732868084
754	2	0.0181435129183389
754	1	0.0126712750002866
754	0	0.0175118369841326
755	30	0.140912979533209
755	22	0.108168413995388
755	17	0.0780790547963866
755	12	0.0654714705680166
755	9	0.0470430997816755
755	6	0.0244065242822053
755	4	0.0163591205441207
755	3	0.00656389242009953
755	2	0.00935270676564871
755	1	0.00354950776895158
755	0	0.00445541659103937
756	30	0.154905161490727
756	22	0.111650231201644
756	17	0.0782181666421003
756	12	0.0656447929489854
756	9	0.0482018190713609
756	6	0.0270998866373137
756	4	0.0198107074975319
756	3	0.0149581467787878
756	2	0.0153725841286486
756	1	0.0110977466189596
756	0	0.00221592252916554
757	30	0.223814115407486
