ID t A0
28 30 0.401172732058435
28 22 0.372035332810186
28 17 0.341830671599381
28 12 0.286212294505813
28 9 0.248619971654819
28 6 0.193991122462915
28 4 0.154995587303423
28 3 0.110361405192217
28 2 0.0762729857807451
28 1 0.0798912933635732
28 0 0.076004653369672
29 30 0.407005660646197
29 22 0.396821074095979
29 17 0.363088121177615
29 12 0.292926631781582
29 9 0.248184090142673
29 6 0.195608672722167
29 4 0.148827018976431
29 3 0.101876346187324
29 2 0.0707792790633941
29 1 0.0678260579385164
29 0 0.0252422342738496
30 30 0.357214317862561
30 22 0.337493166325618
30 17 0.316356861502065
30 12 0.2464721791702
30 9 0.20580850766052
30 6 0.154652734377873
30 4 0.114405990225883
30 3 0.0748325976787773
30 2 0.0400302246383561
30 1 0.0330483599505847
30 0 0.0171321893024406
31 30 0.41581812907244
31 22 0.394198207175117
31 17 0.364692320698145
31 12 0.293061051274353
31 9 0.239721920259648
31 6 0.186504956173973
31 4 0.137444879077943
31 3 0.0914673496816052
31 2 0.0523727554241201
31 1 0.0458966385037003
31 0 0.00325656465071012
32 30 0.433772110783781
32 22 0.437953968805714
32 17 0.390849216835683
32 12 0.335738852932501
32 9 0.298236764458264
32 6 0.256983330126799
32 4 0.232372704209785
32 3 0.185755826109438
32 2 0.142776187344897
32 1 0.160819630007757
32 0 0.129419456759132
33 30 0.42926224243137
33 22 0.413487950804231
33 17 0.383498380055254
33 12 0.311381765240779
33 9 0.256905356390718
33 6 0.209542955341874
33 4 0.161842160109153
33 3 0.141508696977422
33 2 0.0827963966092838
33 1 0.0694866905460746
33 0 0.0270939721501629
34 30 0.410390509463881
34 22 0.396998576801474
34 17 0.362838064805691
34 12 0.292084582242942
34 9 0.241120478722553
34 6 0.192151017919017
34 4 0.144196624532906
34 3 0.104247479338042
34 2 0.061907720653326
34 1 0.0556752810802286
34 0 0.14274250406367
35 30 0.428662682129306
35 22 0.407434381628345
35 17 0.373440367246347
35 12 0.294664327336506
35 9 0.249471308995795
35 6 0.196761427979774
35 4 0.146099202295267
35 3 0.110056745233473
35 2 0.0584541215791075
35 1 0.0571792184456123
35 0 0.0171116422441558
36 30 0.394856282145243
36 22 0.371227653332992
36 17 0.346590970311466
36 12 0.278994249381146
36 9 0.227781561804049
36 6 0.178369372614166
36 4 0.131674276642581
36 3 0.0897722706946757
36 2 0.0483632692083138
36 1 0.0407333889537973
36 0 0.017684879196976
37 30 0.41159831666274
37 22 0.388489798632471
37 17 0.357092448436603
37 12 0.285695204111352
37 9 0.237772377711514
37 6 0.184852536238777
37 4 0.134574449308925
37 3 0.0937534192889608
37 2 0.0477204325743286
37 1 0.0409289855832625
37 0 0.00545039227632908
38 30 0.406376847642673
38 22 0.382388872516331
38 17 0.347590919095354
38 12 0.293458499124445
38 9 0.256525286121885
38 6 0.200857968216185
38 4 0.171146807961605
38 3 0.0905796833583477
38 2 0.0710422523610952
38 1 0.0750229653521669
38 0 0.0830231474958822
39 30 0.414949884898956
39 22 0.397000156864136
39 17 0.367460558975627
39 12 0.295120747101977
39 9 0.246498967225633
39 6 0.189746583880921
39 4 0.136075545090195
39 3 0.0885378678031325
39 2 0.0522307655429954
39 1 0.0408682357682296
39 0 0.0107016660227641
40 30 0.418149968501966
40 22 0.395426659620193
40 17 0.364200071570516
40 12 0.289723428465873
40 9 0.238622028149016
40 6 0.186632122338695
40 4 0.13266456279139
40 3 0.0894396828208038
40 2 0.0465959084072239
40 1 0.0373728979048713
40 0 0.00287324540593833
41 30 0.435038418798831
41 22 0.419346735048459
41 17 0.389634852793478
41 12 0.314708555654342
41 9 0.268948283847969
41 6 0.213886070323469
41 4 0.170001809241222
41 3 0.117134214844841
41 2 0.0864651385269156
41 1 0.0729122059564004
41 0 0.0457171946145662
42 30 0.386801773027725
42 22 0.391405844617769
42 17 0.362275368083371
42 12 0.292303864151429
42 9 0.22493740293742
42 6 0.1849798981798
42 4 0.131766846932973
42 3 0.0818785330212757
42 2 0.0485964777317133
42 1 0.0424744882775868
42 0 0.00389224023649317
43 30 0.418007088655829
43 22 0.40284810915295
43 17 0.37072033242135
43 12 0.294372143134727
43 9 0.24622121287885
43 6 0.18820036321579
43 4 0.133950017326974
43 3 0.0904731278691252
43 2 0.047215341491484
43 1 0.0396693713235283
43 0 0.0372458237510534
44 30 0.419305730006115
44 22 0.400294983065556
44 17 0.361633174967434
44 12 0.293880826817192
44 9 0.249297426545187
44 6 0.191586536823861
44 4 0.137610519483362
44 3 0.108132308201223
44 2 0.0723630930081591
44 1 0.0738071320231235
44 0 0.045276607200469
45 30 0.413175512944442
45 22 0.374018515165375
45 17 0.370010664677089
45 12 0.286204067991025
45 9 0.22690965322805
45 6 0.186712639407098
45 4 0.14339352479633
45 3 0.0988044840296189
45 2 0.063226130598377
45 1 0.0542897727443851
45 0 0.123717245714486
46 30 0.428989789023312
46 22 0.406435570530267
46 17 0.377341917557056
46 12 0.294308908423153
46 9 0.267373312257185
46 6 0.203429308819155
46 4 0.154518907952422
46 3 0.103732846869661
46 2 0.0644842814406074
46 1 0.0610812510173323
46 0 0.0283155605444607
47 30 0.407191552524382
47 22 0.387435011077405
47 17 0.361423996906311
47 12 0.289018705652611
47 9 0.241658725604245
47 6 0.187251473386874
47 4 0.132917449281208
47 3 0.0895148323073662
47 2 0.0500505895841874
47 1 0.0439585303392992
47 0 0.0146378599699368
48 30 0.405814430241892
48 22 0.387498087744883
48 17 0.360408212642282
48 12 0.280054090418401
48 9 0.234039978972825
48 6 0.178344640075355
48 4 0.130004088210111
48 3 0.0896835607783807
48 2 0.0489499067358743
48 1 0.0400815090441972
48 0 0.0892953508824895
49 30 0.440429652469962
49 22 0.428531128348081
49 17 0.382741287168525
49 12 0.322281507813261
49 9 0.311549081524881
49 6 0.261191525899515
49 4 0.247778188633468
49 3 0.119368222687733
49 2 0.122419621955947
49 1 0.120565131742008
49 0 0.00868551527798133
50 30 0.374637270299428
50 22 0.363584548445267
50 17 0.324827482427797
50 12 0.269695091980522
50 9 0.218186347482121
50 6 0.168397876612742
50 4 0.122521703967894
50 3 0.0825047816872768
50 2 0.0431391918087288
50 1 0.0401578140996668
50 0 0.0182793363995963
51 30 0.41946569362965
51 22 0.393617424890274
51 17 0.366345429768314
51 12 0.288199952077241
51 9 0.239548940928125
51 6 0.182819762545117
51 4 0.128826590105099
51 3 0.0790680447308916
51 2 0.0473121603202077
51 1 0.0387691733765473
51 0 0.0162336967667761
52 30 0.442529286113596
52 22 0.425351540982239
52 17 0.381066663646971
52 12 0.322574639298518
52 9 0.24913142746114
52 6 0.197270958218468
52 4 0.169802898586444
52 3 0.113560586612844
52 2 0.0827934095479013
52 1 0.0827213400012535
52 0 0.0400979316394341
53 30 0.420541111530284
53 22 0.40265735987053
53 17 0.375816137926254
53 12 0.31412042644361
53 9 0.245188264106639
53 6 0.196325250114876
53 4 0.165563864912806
53 3 0.104022146576283
53 2 0.107865376280192
53 1 0.0689123357993729
53 0 0.0163952371303573
54 30 0.32884313607004
54 22 0.306153283429458
54 17 0.270889134297898
54 12 0.178765936491343
54 9 0.126685162738608
54 6 0.0853945972002185
54 4 0.0564339447981972
54 3 0.0231781990511921
54 2 0.0121494954008455
54 1 0.00835568592655924
54 0 0.00230313551180209
55 30 0.674374597556536
55 22 0.631312033006562
55 17 0.578936209930547
55 12 0.478716004478286
55 9 0.390142189596487
55 6 0.316388308649956
55 4 0.237441026599559
55 3 0.157384093148691
55 2 0.13594695646348
55 1 0.145307030021823
55 0 0.113383115324585
56 30 0.380060045411225
56 22 0.377184498328801
56 17 0.323470229262067
56 12 0.27042680490719
56 9 0.215828192680387
56 6 0.178350516654772
56 4 0.12332987816279
56 3 0.0772708201453553
56 2 0.0443583828528539
56 1 0.0321501160562922
56 0 0.00888618457300158
57 30 0.341568809617694
57 22 0.311696515375431
57 17 0.290456663721829
57 12 0.223098828708137
57 9 0.184521353120133
57 6 0.139109455964506
57 4 0.0958139329163469
57 3 0.057137180654451
57 2 0.0339655510054158
57 1 0.0286092540124215
57 0 0.00605163201655371
58 30 0.270233028370241
58 22 0.265691803658461
58 17 0.26107275841395
58 12 0.234794011993531
58 9 0.223427137191737
58 6 0.194751558481066
58 4 0.16251925469373
58 3 0.112282871851672
58 2 0.0610419032908673
58 1 0.0625991218090066
58 0 0.0233144460438279
59 30 0.434709877237336
59 22 0.407904467652716
59 17 0.369598319341461
59 12 0.296299146745747
59 9 0.224430764269598
59 6 0.176438299668783
59 4 0.119036789430714
59 3 0.0848520521310947
59 2 0.038921661741403
59 1 0.0289257171736209
59 0 0.00515043971848598
60 30 0.574977313278022
60 22 0.552895103358892
60 17 0.503589360770932
60 12 0.414873988532667
60 9 0.323017422423847
60 6 0.258390722139631
60 4 0.213123680654818
60 3 0.138259594683489
60 2 0.171240763357899
60 1 0.104254621813814
60 0 0.0722065674387608
61 30 0.483116706345295
61 22 0.502825983193395
61 17 0.475347668060679
61 12 0.606834655168523
61 9 0.497877011912608
61 6 0.398030524667673
61 4 0.582284313233888
61 3 0.138911391954321
61 2 0.437300621291453
61 1 0.377940319017398
61 0 0.698864349352387
62 30 0.442243268129106
62 22 0.43301931484345
62 17 0.388883669278615
62 12 0.310522123496924
62 9 0.249751186303064
62 6 0.207760688468781
62 4 0.156861048418492
62 3 0.0887552448947465
62 2 0.059213205077396
62 1 0.0662643121307502
62 0 0.0232572579663252
63 30 0.393861960353708
63 22 0.304651796735908
63 17 0.338026207169306
63 12 0.304877235450967
63 9 0.211947504998633
63 6 0.188032573349881
63 4 0.174349375081903
63 3 0.102723144527227
63 2 0.0866680121035277
63 1 0.0773911196496609
63 0 0.0825697390538862
64 30 0.41679449496829
64 22 0.431896170502359
64 17 0.383343190550372
64 12 0.284518835477262
64 9 0.23888524610783
64 6 0.194238003076845
64 4 0.155627126273095
64 3 0.0848499956258733
64 2 0.099862941183874
64 1 0.107295958935917
64 0 0.0912369240908174
65 30 0.252442421149452
65 22 0.240725914614677
65 17 0.23780571256676
65 12 0.212275206189205
65 9 0.184445774082603
65 6 0.137785183159044
65 4 0.114040572763615
65 3 0.0822415962450769
65 2 0.0240073872857448
65 1 0.0261246311716322
65 0 0.0274607007311515
66 30 0.319137047995426
66 22 0.286391155244996
66 17 0.251480955209672
66 12 0.217069746305872
66 9 0.170588984441784
66 6 0.11899284690097
66 4 0.0850955703018444
66 3 0.058313884496804
66 2 0.0421480409535703
66 1 0.040101262960577
66 0 0.0206051161250492
67 30 0.370444938163727
67 22 0.317301571526484
67 17 0.319902020932348
67 12 0.247455665625511
67 9 0.210206651181139
67 6 0.176103134824609
67 4 0.11279476485344
67 3 0.078483768373712
67 2 0.0492598790086629
67 1 0.0574851888029929
67 0 0.146591749034618
68 30 0.640183846708183
68 22 0.587825168385553
68 17 0.501376533653977
68 12 0.377746911229516
68 9 0.359539822055835
68 6 0.226813525940335
68 4 0.0986115237966358
68 3 0.102464276205815
68 2 0.0525377774286981
68 1 0.0378603585537245
68 0 0
69 30 0.376764589364431
69 22 0.328513801172174
69 17 0.3246639672378
69 12 0.256200222042798
69 9 0.194355191373064
69 6 0.135005992182095
69 4 0.0836179957170809
69 3 0.055602360744687
69 2 0.0234017835801713
69 1 0.019654634767391
69 0 0.00632415874842657
70 30 0.440318037731391
70 22 0.4461603171278
70 17 0.395580678787194
70 12 0.334237704667474
70 9 0.292400953838595
70 6 0.272033411709072
70 4 0.243087463884805
70 3 0.170676815855377
70 2 0.157359182971138
70 1 0.216152010242555
70 0 0.167905475397539
71 30 0.258826208241102
71 22 0.234890946950468
71 17 0.205106005789921
71 12 0.136052175377097
71 9 0.172015893017461
71 6 0.224537259779412
71 4 0
71 3 0.357130977680724
71 2 0.449677600458003
71 1 0.665379728570567
71 0 0.887670077650705
72 30 0.421619607793945
72 22 0.405290242624249
72 17 0.372816636005047
72 12 0.297267339039695
72 9 0.249599655413743
72 6 0.199329163313785
72 4 0.153903127956711
72 3 0.103911631780913
72 2 0.0681545868736879
72 1 0.0594645542019561
72 0 0.0784429472519029
73 30 0.440278492780972
73 22 0.419653679988486
73 17 0.381554927159966
73 12 0.307858061814316
73 9 0.257064386882784
73 6 0.207986629547361
73 4 0.16915619728031
73 3 0.121766210194757
73 2 0.0894289819949163
73 1 0.0846745543174069
73 0 0.0514007938246007
74 30 0.428255976817133
74 22 0.404437366689763
74 17 0.374975163369219
74 12 0.29947321063875
74 9 0.252693119907222
74 6 0.194237561700163
74 4 0.140443112208568
74 3 0.0948579578735582
74 2 0.0519049561461129
74 1 0.0456602806279678
74 0 0.0081290620721868
75 30 0.422265881710477
75 22 0.383536459434415
75 17 0.368689655325513
75 12 0.30703714240063
75 9 0.252710589837887
75 6 0.203339466224384
75 4 0.188624919522965
75 3 0.123831048202269
75 2 0.0902337101887311
75 1 0.179141241605696
75 0 0.104822338322125
76 30 0.423416977292756
76 22 0.402029574184501
76 17 0.373325501692964
76 12 0.292804405308746
76 9 0.248542700323524
76 6 0.189143539194522
76 4 0.137097315431342
76 3 0.0942384182126677
76 2 0.0467049261564604
76 1 0.041964457555983
76 0 0.00580078976786731
77 30 0.408035014891387
77 22 0.514033091242666
77 17 0.480835464304173
77 12 0.352802882619623
77 9 0.216821851837886
77 6 0.208120587183448
77 4 0.131636030164849
77 3 0.0286474807548168
77 2 0.0420798749900796
77 1 0.052323921245467
77 0 0.0334152648739169
78 30 0.392551994696888
78 22 0.266625239802051
78 17 0
78 12 0
78 9 0.169203479926984
78 4 0.210169167969317
78 3 0
78 2 0
78 1 0
78 0 0.0176997832563553
79 30 0.417704570330949
79 22 0.396670903924017
79 17 0.36310772577416
79 12 0.288869848645498
79 9 0.237155509763036
79 6 0.184480562018499
79 4 0.12958365675073
79 3 0.0866834024047982
79 2 0.0423374675248242
79 1 0.0356223576746662
79 0 0.00307921695445473
80 30 0.390036231138325
80 22 0.3557098428551
80 17 0.357991203194473
80 12 0.292108386205591
80 9 0.206903731990289
80 6 0.185121674994402
80 4 0.137890858000967
80 3 0.0903816938230587
80 2 0.0595819688032969
80 1 0.0487756611232722
80 0 0.24683156416576
81 30 0.411629280848823
81 22 0.374805599631135
81 17 0.355378127134429
81 12 0.280334376739183
81 9 0.225011063263816
81 6 0.172782781197816
81 4 0.10562439131698
81 3 0.0837364143703856
81 2 0.030098765049481
81 1 0.0274502515400473
81 0 0.100095993406294
82 30 0.41417197055725
82 22 0.407293577303855
82 17 0.388178935019251
82 12 0.343644275448204
82 9 0.300777787609332
82 6 0.231801056450949
82 4 0.172617951961704
82 3 0.12528502223056
82 2 0.0674146163991886
82 1 0.0463613055288521
82 0 0.00425626644454962
83 30 0.432927183608511
83 22 0.414571565609561
83 17 0.39164992585536
83 12 0.352595058098082
83 9 0.305589860961574
83 6 0.241194837740288
83 4 0.170408950710561
83 3 0.127495354343389
83 2 0.0706600073489831
83 1 0.0515845400283638
83 0 0.0249405927758191
84 30 0.422054309461104
84 22 0.408415783337104
84 17 0.382443716759892
84 12 0.343022429870994
84 9 0.30288632669713
84 6 0.232930863391985
84 4 0.167291311921377
84 3 0.126803333077045
84 2 0.0671941717917071
84 1 0.0486163874970346
84 0 0.0842110937955998
85 30 0.429010209719299
85 22 0.429269468271519
85 17 0.416149174396769
85 12 0.368258145344262
85 9 0.31866497930023
85 6 0.259118705519608
85 4 0.195934905933371
85 3 0.141123179418696
85 2 0.0815340557007711
85 1 0.0807896384804923
85 0 0.0199587557613032
86 30 0.427700442284462
86 22 0.41731122319994
86 17 0.393607692217446
86 12 0.351469931200902
86 9 0.313050227503121
86 6 0.248279251945097
86 4 0.182053510986444
86 3 0.148325705337252
86 2 0.093612713155101
86 1 0.0685041710858438
86 0 0.037512079728398
87 30 0.416797777238374
87 22 0.405051136261905
87 17 0.380675757736402
87 12 0.349661945051332
87 9 0.297722355242623
87 6 0.236214122811344
87 4 0.165613112311362
87 3 0.123032646671008
87 2 0.066773229105155
87 1 0.0471459504062804
87 0 0.00357649204283964
88 30 0.417182659637297
88 22 0.379208472439931
88 17 0.282264215284896
88 12 0.30736816350806
88 9 0.22435179443323
88 6 0.166946941536695
88 4 0.140292576184399
88 3 0.0845737313666823
88 2 0.0734938963328868
88 1 0.0410885432591478
88 0 0.0357124701639127
89 30 0.449522809148199
89 22 0.39441756496003
89 17 0.331146659439438
89 12 0.524417043254026
89 9 0.330579234490785
89 6 0.260549204949263
89 4 0.336115282635963
89 3 0.17264174631083
89 2 0.231812428216105
89 1 0.146108730027228
89 0 0.206492379294834
90 30 0.41612213854852
90 22 0.407275004345956
90 17 0.384227382249591
90 12 0.344245784940967
90 9 0.304272608493022
90 6 0.237562018571198
90 4 0.175539426058895
90 3 0.135945245750372
90 2 0.0751926760213214
90 1 0.0579834295736108
90 0 0.0127418944514198
91 30 0.411343141394389
91 22 0.394676405035478
91 17 0.377164178651
91 12 0.333235313868168
91 9 0.304791377464346
91 6 0.232322141593296
91 4 0.187204759247305
91 3 0.131967547568975
91 2 0.0827165185119783
91 1 0.070428155413261
91 0 0.00466453343868151
92 30 0.604444773335681
92 22 0.586913861259008
92 17 0.545216892771389
92 12 0.491632656366879
92 9 0.453241231485392
92 6 0.344026149687076
92 4 0.293997885015008
92 3 0.206803137783394
92 2 0.132722676103119
92 1 0.112643076744433
92 0 0.448779405801654
93 30 0.590723817492836
93 22 0.567675474818688
93 17 0.531519284109621
93 12 0.472265800914232
93 9 0.433128320762428
93 6 0.330134469321493
93 4 0.260972994229953
93 3 0.199565579469222
93 2 0.119372521743624
93 1 0.0996745707383396
93 0 0.0389131561376486
94 30 0.275048830309081
94 22 0.267773968778042
94 17 0.260533203601007
94 12 0.236161246759261
94 9 0.235221062854322
94 6 0.219183675046812
94 4 0.187310284204179
94 3 0.171527747789177
94 2 0.147330914293165
94 1 0.135513960751536
94 0 0.137828023801278
95 30 0.273531106147335
95 22 0.274434317232111
95 17 0.259313239112446
95 12 0.243124821336391
95 9 0.236261125277827
95 6 0.222491632354819
95 4 0.192774399664912
95 3 0.178686581786801
95 2 0.15454159728282
95 1 0.134187490687695
95 0 0.60066248390439
96 30 0.439520548146789
96 22 0.428253930233786
96 17 0.434655326221572
96 12 0.50983040476842
96 9 0.317726708288207
96 6 0.314387383149112
96 4 0.39448445256753
96 3 0.140618471252121
96 2 0.224566632774246
96 1 0.240619699086314
96 0 0.227273929630445
97 30 0.656885990163744
97 22 0.630546215487185
97 17 0.631955250085914
97 12 0.573739569038966
97 9 0.521601585810273
97 6 0.397797982147272
97 4 0.422100572628052
97 3 0.314518385685871
97 2 0.193430014484192
97 1 0.335045582037396
97 0 0.956101422323804
98 30 0.225688083586963
98 22 0.230900446834923
98 17 0.195893377159505
98 12 0.185622567559664
98 9 0.180077246000172
98 6 0.16984398476964
98 4 0.0882030499139465
98 3 0.0956571222517091
98 2 0.073109745179303
98 1 0.0147282469163836
98 0 0.0349270238853086
99 30 0.412607968297294
99 22 0.391653827255346
99 17 0.35990645785001
99 12 0.346413227886279
99 9 0.302043987283239
99 6 0.227256921364931
99 4 0.208357262588075
99 3 0.128803219191713
99 2 0.0772037756752373
99 1 0.0709892283317803
99 0 0.0578644775419222
100 30 0.408084886060181
100 22 0.401563255104519
100 17 0.321767829608313
100 12 0.278381815794381
100 9 0.300894485159533
100 6 0.131881557197428
100 4 0.0953723167446911
100 3 0.112873473448919
100 2 0.0441341583087047
100 1 0.0364908281033527
100 0 0.0650072096475996
101 30 0.424929082897103
101 22 0.406673162275444
101 17 0.381457908624798
101 12 0.333382443398531
101 9 0.307751930038394
101 6 0.236807192001376
101 4 0.182882049705719
101 3 0.133066253804177
101 2 0.0720714193919145
101 1 0.0485198479385994
101 0 0.0108636253469566
102 30 0.618710021250973
102 22 0.604411933749363
102 17 0.568947571504566
102 12 0.508241362700244
102 9 0.46255906432148
102 6 0.356310652880305
102 4 0.278653753148289
102 3 0.210586590752533
102 2 0.133023152179661
102 1 0.0911578841483774
102 0 0.0183942559673371
103 30 0.462762040033639
103 22 0.455872280882378
103 17 0.458661558526967
103 12 0.424765399799566
103 9 0.345500865359231
103 6 0.335004365939371
103 4 0.335284239816465
103 3 0.230758387671907
103 2 0.223910330331809
103 1 0.291890908361027
103 0 0.276280799851221
104 30 0.445811763467437
104 22 0.433990668277243
104 17 0.404166940214033
104 12 0.356305160106814
104 9 0.322171767205081
104 6 0.25556181526451
104 4 0.189516331454136
104 3 0.140749868906866
